display_symbol,provider_symbol,name,exchange,currency,asset_type,is_bist,is_active,source,source_date
SANEL,SANEL.IS,SAN-EL MÜHENDİSLİK ELEKTRİK TAAHHÜT SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SANFM,SANFM.IS,SANİFOAM ENDÜSTRİ VE TÜKETİM ÜRÜNLERİ SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SANKO,SANKO.IS,SANKO PAZARLAMA İTHALAT İHRACAT A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SARKY,SARKY.IS,SARKUYSAN ELEKTROLİTİK BAKIR SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SARTN,SARTN.IS,SARTEN AMBALAJ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SASA,SASA.IS,SASA POLYESTER SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SAYAS,SAYAS.IS,SAY YENİLENEBİLİR ENERJİ EKİPMANLARI SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SDTTR,SDTTR.IS,SDT UZAY VE SAVUNMA TEKNOLOJİLERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SEGMN,SEGMN.IS,SEĞMEN KARDEŞLER GIDA ÜRETİM VE AMBALAJ SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SEGYO,SEGYO.IS,ŞEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SEKFK,SEKFK.IS,ŞEKER FİNANSAL KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SEKUR,SEKUR.IS,SEKURO PLASTİK AMBALAJ SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SELEC,SELEC.IS,SELÇUK ECZA DEPOSU TİCARET VE SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SELVA,SELVA.IS,SELVA GIDA SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SERNT,SERNT.IS,SERANİT GRANİT SERAMİK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SEYKM,SEYKM.IS,SEYİTLER KİMYA SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SILVR,SILVR.IS,SİLVERLİNE ENDÜSTRİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SISE,SISE.IS,TÜRKİYE ŞİŞE VE CAM FABRİKALARI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SKBNK,SKBNK.IS,ŞEKERBANK T.A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SKTAS,SKTAS.IS,SÖKTAŞ TEKSTİL SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SKYLP,SKYLP.IS,SKYALP FİNANSAL TEKNOLOJİLER VE DANIŞMANLIK A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SKYMD,SKYMD.IS,ŞEKER YATIRIM MENKUL DEĞERLER A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SMART,SMART.IS,SMARTİKS YAZILIM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SMRFA,SMRFA.IS,SÜMER FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SMRTG,SMRTG.IS,SMART GÜNEŞ ENERJİSİ TEKNOLOJİLERİ ARAŞTIRMA GELİŞTİRME ÜRETİM SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SMRVA,SMRVA.IS,SÜMER VARLIK YÖNETİM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SNGYO,SNGYO.IS,SİNPAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SNICA,SNICA.IS,SANİCA ISI SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SNPAM,SNPAM.IS,SÖNMEZ PAMUKLU SANAYİİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SODSN,SODSN.IS,SODAŞ SODYUM SANAYİİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SOHOE,SOHOE.IS,SOHO GİYİM VE ENERJİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SOKE,SOKE.IS,SÖKE DEĞİRMENCİLİK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SOKM,SOKM.IS,ŞOK MARKETLER TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SONME,SONME.IS,SÖNMEZ FİLAMENT SENTETİK İPLİK VE ELYAF SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SRVGY,SRVGY.IS,SERVET GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SUMAS,SUMAS.IS,SUMAŞ SUNİ TAHTA VE MOBİLYA SANAYİİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SUNTK,SUNTK.IS,SUN TEKSTİL SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SURGY,SURGY.IS,SUR TATİL EVLERİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SUWEN,SUWEN.IS,SUWEN TEKSTİL SANAYİ PAZARLAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SVGYO,SVGYO.IS,SAVUR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TABGD,TABGD.IS,TAB GIDA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TAMFA,TAMFA.IS,TAM FİNANS FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TARKM,TARKM.IS,TARKİM BİTKİ KORUMA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TATEN,TATEN.IS,TATLIPINAR ENERJİ ÜRETİM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TATGD,TATGD.IS,TAT GIDA SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TAVHL,TAVHL.IS,TAV HAVALİMANLARI HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TBORG,TBORG.IS,TÜRK TUBORG BİRA VE MALT SANAYİİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TCELL,TCELL.IS,TURKCELL İLETİŞİM HİZMETLERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TCKRC,TCKRC.IS,KIRAÇ GALVANİZ TELEKOMİNİKASYON METAL MAKİNE İNŞAAT ELEKTRİK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TCRYT,TCRYT.IS,TACİRLER YATIRIM MENKUL DEĞERLER A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TDGYO,TDGYO.IS,TREND GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TEBFA,TEBFA.IS,TEB FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TEHOL,TEHOL.IS,TERA YATIRIM TEKNOLOJİ HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TEKTU,TEKTU.IS,TEK-ART İNŞAAT TİCARET TURİZM SANAYİ VE YATIRIMLAR A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TEVKS,TEVKS.IS,TERA VARLIK KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TEZOL,TEZOL.IS,EUROPAP TEZOL KAĞIT SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TFNVK,TFNVK.IS,TF VARLIK KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TGSAS,TGSAS.IS,TGS DIŞ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
THYAO,THYAO.IS,TÜRK HAVA YOLLARI A.O.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TIMUR,TIMUR.IS,TİMUR GAYRİMENKUL GELİŞTİRME YAPI VE YATIRIM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TKFEN,TKFEN.IS,TEKFEN HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TKNSA,TKNSA.IS,TEKNOSA İÇ VE DIŞ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TLMAN,TLMAN.IS,TRABZON LİMAN İŞLETMECİLİĞİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TMPOL,TMPOL.IS,TEMAPOL POLİMER PLASTİK VE İNŞAAT SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TMSN,TMSN.IS,TÜMOSAN MOTOR VE TRAKTÖR SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TNZTP,TNZTP.IS,TAPDİ OKSİJEN ÖZEL SAĞLIK VE EĞİTİM HİZMETLERİ SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TOASO,TOASO.IS,TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRALT,TRALT.IS,TÜRK ALTIN İŞLETMELERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRBNK,TRBNK.IS,TERA YATIRIM BANKASI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRCAS,TRCAS.IS,TURCAS HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRENJ,TRENJ.IS,TR DOĞAL ENERJİ KAYNAKLARI ARAŞTIRMA VE ÜRETİM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRFFA,TRFFA.IS,TERA FİNANS FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRGYO,TRGYO.IS,TORUNLAR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRHOL,TRHOL.IS,TERA FİNANSAL YATIRIMLAR HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRILC,TRILC.IS,TURK İLAÇ VE SERUM SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRKFN,TRKFN.IS,TURK FİNANSMAN A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRKNT,TRKNT.IS,TURKNET İLETİŞİM HİZMETLERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRMET,TRMET.IS,TR ANADOLU METAL MADENCİLİK İŞLETMELERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TRYKI,TRYKI.IS,TİRYAKİ AGRO GIDA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TSGYO,TSGYO.IS,TSKB GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TSKB,TSKB.IS,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TSPOR,TSPOR.IS,TRABZONSPOR SPORTİF YATIRIM VE FUTBOL İŞLETMECİLİĞİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TTKOM,TTKOM.IS,TÜRK TELEKOMÜNİKASYON A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TTRAK,TTRAK.IS,TÜRK TRAKTÖR VE ZİRAAT MAKİNELERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TUCLK,TUCLK.IS,TUĞÇELİK ALÜMİNYUM VE METAL MAMÜLLERİ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TUKAS,TUKAS.IS,TUKAŞ GIDA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TUPRS,TUPRS.IS,TÜPRAŞ-TÜRKİYE PETROL RAFİNERİLERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TUREX,TUREX.IS,TUREKS TURİZM TAŞIMACILIK A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TURGG,TURGG.IS,TÜRKER PROJE GAYRİMENKUL VE YATIRIM GELİŞTİRME A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TURSG,TURSG.IS,TÜRKİYE SİGORTA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
TV8TV,TV8TV.IS,TV8 TV YAYINCILIK A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
UCAYM,UCAYM.IS,ÜÇAY MÜHENDİSLİK ENERJİ VE İKLİMLENDİRME TEKNOLOJİLERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
UFUK,UFUK.IS,UFUK YATIRIM YÖNETİM VE GAYRİMENKUL A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ULAS,ULAS.IS,ULAŞLAR TURİZM ENERJİ TARIM GIDA VE İNŞAAT YATIRIMLARI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ULKER,ULKER.IS,ÜLKER BİSKÜVİ SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ULUFA,ULUFA.IS,ULUSAL FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ULUSE,ULUSE.IS,ULUSOY ELEKTRİK İMALAT TAAHHÜT VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ULUUN,ULUUN.IS,ULUSOY UN SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
UMPAS,UMPAS.IS,UMPAŞ HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
UNLU,UNLU.IS,ÜNLÜ YATIRIM HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
USAK,USAK.IS,UŞAK SERAMİK SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VAKBN,VAKBN.IS,TÜRKİYE VAKIFLAR BANKASI T.A.O.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VAKFA,VAKFA.IS,VAKIF FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VAKFN,VAKFN.IS,VAKIF FİNANSAL KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VAKKO,VAKKO.IS,VAKKO TEKSTİL VE HAZIR GİYİM SANAYİ İŞLETMELERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VAKVK,VAKVK.IS,VAKIF VARLIK KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VANGD,VANGD.IS,VANET GIDA SANAYİ İÇ VE DIŞ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VBTYZ,VBTYZ.IS,VBT YAZILIM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VDFAS,VDFAS.IS,VOLKSWAGEN DOĞUŞ FİNANSMAN A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VDFLO,VDFLO.IS,VDF FİLO KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VERTU,VERTU.IS,VERUSATURK GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VERUS,VERUS.IS,VERUSA HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VESBE,VESBE.IS,VESTEL BEYAZ EŞYA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VESTL,VESTL.IS,VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VKFYO,VKFYO.IS,VAKIF MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VKGYO,VKGYO.IS,VAKIF GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VKING,VKING.IS,VİKİNG KAĞIT VE SELÜLOZ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VRGYO,VRGYO.IS,VERA KONSEPT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
VSNMD,VSNMD.IS,VİŞNE MADENCİLİK ÜRETİM SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YAPRK,YAPRK.IS,YAPRAK SÜT VE BESİ ÇİFTLİKLERİ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YATAS,YATAS.IS,YATAŞ YATAK VE YORGAN SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YATVK,YATVK.IS,YATIRIM VARLIK KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YAYLA,YAYLA.IS,YAYLA ENERJİ ÜRETİM TURİZM VE İNŞAAT TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YBTAS,YBTAS.IS,YİBİTAŞ YOZGAT İŞÇİ BİRLİĞİ İNŞAAT MALZEMELERİ TİCARET VE SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YEOTK,YEOTK.IS,YEO TEKNOLOJİ ENERJİ VE ENDÜSTRİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YESIL,YESIL.IS,YEŞİL YATIRIM HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YGGYO,YGGYO.IS,YENİ GİMAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YIGIT,YIGIT.IS,YİĞİT AKÜ MALZEMELERİ NAKLİYAT TURİZM İNŞAAT SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YKBNK,YKBNK.IS,YAPI VE KREDİ BANKASI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YKFIN,YKFIN.IS,YAPI KREDİ FİNANSAL KİRALAMA A.O.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YKFKT,YKFKT.IS,YAPI KREDİ FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YKSLN,YKSLN.IS,YÜKSELEN ÇELİK A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YKYAT,YKYAT.IS,YAPI KREDİ YATIRIM MENKUL DEĞERLER A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YONGA,YONGA.IS,YONGA MOBİLYA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YUNSA,YUNSA.IS,YÜNSA YÜNLÜ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YYAPI,YYAPI.IS,YEŞİL YAPI ENDÜSTRİSİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
YYLGD,YYLGD.IS,YAYLA AGRO GIDA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ZEDUR,ZEDUR.IS,ZEDUR ENERJİ ELEKTRİK ÜRETİM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ZERGY,ZERGY.IS,ZERAY GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ZGYO,ZGYO.IS,Z GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ZKBVK,ZKBVK.IS,ZİRAAT KATILIM VARLIK KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ZKBVR,ZKBVR.IS,ZKB VARLIK KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ZOREN,ZOREN.IS,ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ZRGYO,ZRGYO.IS,ZİRAAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
